Statistik,Gebiet,Jahr,Straftat_Gesetz,Art_der_Straftat,Staatsangehoerigkeit,Geschlecht,Wert_Anzahl,source_year,source_file
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB § 274 Urkundenunterdrückung, Veränderung einer Grenzbezeichnung",Verurteilte insgesamt,Männer,57,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB § 274 Urkundenunterdrückung, Veränderung einer Grenzbezeichnung",Verurteilte Deutsche,Männer,39,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB § 274 Urkundenunterdrückung, Veränderung einer Grenzbezeichnung",Verurteilte Ausländer,Männer,18,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB § 274 Urkundenunterdrückung, Veränderung einer Grenzbezeichnung",Verurteilte insgesamt,Frauen,20,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB § 274 Urkundenunterdrückung, Veränderung einer Grenzbezeichnung",Verurteilte Deutsche,Frauen,14,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB § 274 Urkundenunterdrückung, Veränderung einer Grenzbezeichnung",Verurteilte Ausländer,Frauen,6,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB § 274 Urkundenunterdrückung, Veränderung einer Grenzbezeichnung",Verurteilte insgesamt,insgesamt,77,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB § 274 Urkundenunterdrückung, Veränderung einer Grenzbezeichnung",Verurteilte Deutsche,insgesamt,53,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB § 274 Urkundenunterdrückung, Veränderung einer Grenzbezeichnung",Verurteilte Ausländer,insgesamt,24,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 275 Vorbereitung d. Fälschung v. amtl. Ausweisen Vorber. der Herst. v. unricht. Impfausweisen,Verurteilte insgesamt,Männer,166,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 275 Vorbereitung d. Fälschung v. amtl. Ausweisen Vorber. der Herst. v. unricht. Impfausweisen,Verurteilte Deutsche,Männer,99,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 275 Vorbereitung d. Fälschung v. amtl. Ausweisen Vorber. der Herst. v. unricht. Impfausweisen,Verurteilte Ausländer,Männer,67,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 275 Vorbereitung d. Fälschung v. amtl. Ausweisen Vorber. der Herst. v. unricht. Impfausweisen,Verurteilte insgesamt,Frauen,62,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 275 Vorbereitung d. Fälschung v. amtl. Ausweisen Vorber. der Herst. v. unricht. Impfausweisen,Verurteilte Deutsche,Frauen,48,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 275 Vorbereitung d. Fälschung v. amtl. Ausweisen Vorber. der Herst. v. unricht. Impfausweisen,Verurteilte Ausländer,Frauen,14,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 275 Vorbereitung d. Fälschung v. amtl. Ausweisen Vorber. der Herst. v. unricht. Impfausweisen,Verurteilte insgesamt,insgesamt,228,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 275 Vorbereitung d. Fälschung v. amtl. Ausweisen Vorber. der Herst. v. unricht. Impfausweisen,Verurteilte Deutsche,insgesamt,147,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 275 Vorbereitung d. Fälschung v. amtl. Ausweisen Vorber. der Herst. v. unricht. Impfausweisen,Verurteilte Ausländer,insgesamt,81,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 Verschaffen von falschen amtlichen Ausweisen,Verurteilte insgesamt,Männer,748,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 Verschaffen von falschen amtlichen Ausweisen,Verurteilte Deutsche,Männer,81,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 Verschaffen von falschen amtlichen Ausweisen,Verurteilte Ausländer,Männer,667,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 Verschaffen von falschen amtlichen Ausweisen,Verurteilte insgesamt,Frauen,66,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 Verschaffen von falschen amtlichen Ausweisen,Verurteilte Deutsche,Frauen,4,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 Verschaffen von falschen amtlichen Ausweisen,Verurteilte Ausländer,Frauen,62,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 Verschaffen von falschen amtlichen Ausweisen,Verurteilte insgesamt,insgesamt,814,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 Verschaffen von falschen amtlichen Ausweisen,Verurteilte Deutsche,insgesamt,85,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 Verschaffen von falschen amtlichen Ausweisen,Verurteilte Ausländer,insgesamt,729,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 275 Vorbereitung der Fälschung von aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte insgesamt,Männer,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 275 Vorbereitung der Fälschung von aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Deutsche,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 275 Vorbereitung der Fälschung von aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Ausländer,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 275 Vorbereitung der Fälschung von aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte insgesamt,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 275 Vorbereitung der Fälschung von aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Deutsche,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 275 Vorbereitung der Fälschung von aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 275 Vorbereitung der Fälschung von aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte insgesamt,insgesamt,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 275 Vorbereitung der Fälschung von aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Deutsche,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 275 Vorbereitung der Fälschung von aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Ausländer,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 276 Verschaffen von falschen aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte insgesamt,Männer,7,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 276 Verschaffen von falschen aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Deutsche,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 276 Verschaffen von falschen aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Ausländer,Männer,6,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 276 Verschaffen von falschen aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte insgesamt,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 276 Verschaffen von falschen aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Deutsche,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 276 Verschaffen von falschen aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 276 Verschaffen von falschen aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte insgesamt,insgesamt,7,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 276 Verschaffen von falschen aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Deutsche,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 276 a i.V.m. § 276 Verschaffen von falschen aufenthaltsrechtlichen oder Fahrzeugpapieren,Verurteilte Ausländer,insgesamt,6,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 281 Missbrauch von Ausweispapieren ,Verurteilte insgesamt,Männer,592,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 281 Missbrauch von Ausweispapieren ,Verurteilte Deutsche,Männer,100,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 281 Missbrauch von Ausweispapieren ,Verurteilte Ausländer,Männer,492,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 281 Missbrauch von Ausweispapieren ,Verurteilte insgesamt,Frauen,102,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 281 Missbrauch von Ausweispapieren ,Verurteilte Deutsche,Frauen,21,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 281 Missbrauch von Ausweispapieren ,Verurteilte Ausländer,Frauen,81,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 281 Missbrauch von Ausweispapieren ,Verurteilte insgesamt,insgesamt,694,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 281 Missbrauch von Ausweispapieren ,Verurteilte Deutsche,insgesamt,121,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 281 Missbrauch von Ausweispapieren ,Verurteilte Ausländer,insgesamt,573,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 277, 278 und 279 Andere Straftaten der Urkundenfälschung ",Verurteilte insgesamt,Männer,1077,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 277, 278 und 279 Andere Straftaten der Urkundenfälschung ",Verurteilte Deutsche,Männer,647,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 277, 278 und 279 Andere Straftaten der Urkundenfälschung ",Verurteilte Ausländer,Männer,430,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 277, 278 und 279 Andere Straftaten der Urkundenfälschung ",Verurteilte insgesamt,Frauen,827,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 277, 278 und 279 Andere Straftaten der Urkundenfälschung ",Verurteilte Deutsche,Frauen,597,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 277, 278 und 279 Andere Straftaten der Urkundenfälschung ",Verurteilte Ausländer,Frauen,230,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 277, 278 und 279 Andere Straftaten der Urkundenfälschung ",Verurteilte insgesamt,insgesamt,1904,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 277, 278 und 279 Andere Straftaten der Urkundenfälschung ",Verurteilte Deutsche,insgesamt,1244,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 277, 278 und 279 Andere Straftaten der Urkundenfälschung ",Verurteilte Ausländer,insgesamt,660,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 24. Abschnitt, §§ 283 bis 283 d Insolvenzstraftaten ",Verurteilte insgesamt,Männer,677,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 24. Abschnitt, §§ 283 bis 283 d Insolvenzstraftaten ",Verurteilte Deutsche,Männer,479,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 24. Abschnitt, §§ 283 bis 283 d Insolvenzstraftaten ",Verurteilte Ausländer,Männer,198,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 24. Abschnitt, §§ 283 bis 283 d Insolvenzstraftaten ",Verurteilte insgesamt,Frauen,159,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 24. Abschnitt, §§ 283 bis 283 d Insolvenzstraftaten ",Verurteilte Deutsche,Frauen,122,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 24. Abschnitt, §§ 283 bis 283 d Insolvenzstraftaten ",Verurteilte Ausländer,Frauen,37,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 24. Abschnitt, §§ 283 bis 283 d Insolvenzstraftaten ",Verurteilte insgesamt,insgesamt,836,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 24. Abschnitt, §§ 283 bis 283 d Insolvenzstraftaten ",Verurteilte Deutsche,insgesamt,601,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 24. Abschnitt, §§ 283 bis 283 d Insolvenzstraftaten ",Verurteilte Ausländer,insgesamt,235,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 Bankrott ,Verurteilte insgesamt,Männer,560,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 Bankrott ,Verurteilte Deutsche,Männer,388,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 Bankrott ,Verurteilte Ausländer,Männer,172,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 Bankrott ,Verurteilte insgesamt,Frauen,131,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 Bankrott ,Verurteilte Deutsche,Frauen,103,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 Bankrott ,Verurteilte Ausländer,Frauen,28,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 Bankrott ,Verurteilte insgesamt,insgesamt,691,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 Bankrott ,Verurteilte Deutsche,insgesamt,491,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 Bankrott ,Verurteilte Ausländer,insgesamt,200,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 a Besonders schwerer Fall des Bankrotts ,Verurteilte insgesamt,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 a Besonders schwerer Fall des Bankrotts ,Verurteilte Deutsche,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 a Besonders schwerer Fall des Bankrotts ,Verurteilte Ausländer,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 a Besonders schwerer Fall des Bankrotts ,Verurteilte insgesamt,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 a Besonders schwerer Fall des Bankrotts ,Verurteilte Deutsche,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 a Besonders schwerer Fall des Bankrotts ,Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 a Besonders schwerer Fall des Bankrotts ,Verurteilte insgesamt,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 a Besonders schwerer Fall des Bankrotts ,Verurteilte Deutsche,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 a Besonders schwerer Fall des Bankrotts ,Verurteilte Ausländer,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 b Verletzung der Buchführungspflicht ,Verurteilte insgesamt,Männer,112,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 b Verletzung der Buchführungspflicht ,Verurteilte Deutsche,Männer,86,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 b Verletzung der Buchführungspflicht ,Verurteilte Ausländer,Männer,26,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 b Verletzung der Buchführungspflicht ,Verurteilte insgesamt,Frauen,26,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 b Verletzung der Buchführungspflicht ,Verurteilte Deutsche,Frauen,17,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 b Verletzung der Buchführungspflicht ,Verurteilte Ausländer,Frauen,9,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 b Verletzung der Buchführungspflicht ,Verurteilte insgesamt,insgesamt,138,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 b Verletzung der Buchführungspflicht ,Verurteilte Deutsche,insgesamt,103,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 b Verletzung der Buchführungspflicht ,Verurteilte Ausländer,insgesamt,35,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 c Gläubigerbegünstigung ,Verurteilte insgesamt,Männer,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 c Gläubigerbegünstigung ,Verurteilte Deutsche,Männer,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 c Gläubigerbegünstigung ,Verurteilte Ausländer,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 c Gläubigerbegünstigung ,Verurteilte insgesamt,Frauen,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 c Gläubigerbegünstigung ,Verurteilte Deutsche,Frauen,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 c Gläubigerbegünstigung ,Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 c Gläubigerbegünstigung ,Verurteilte insgesamt,insgesamt,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 c Gläubigerbegünstigung ,Verurteilte Deutsche,insgesamt,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 c Gläubigerbegünstigung ,Verurteilte Ausländer,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 d Schuldnerbegünstigung ,Verurteilte insgesamt,Männer,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 d Schuldnerbegünstigung ,Verurteilte Deutsche,Männer,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 d Schuldnerbegünstigung ,Verurteilte Ausländer,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 d Schuldnerbegünstigung ,Verurteilte insgesamt,Frauen,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 d Schuldnerbegünstigung ,Verurteilte Deutsche,Frauen,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 d Schuldnerbegünstigung ,Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 d Schuldnerbegünstigung ,Verurteilte insgesamt,insgesamt,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 d Schuldnerbegünstigung ,Verurteilte Deutsche,insgesamt,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 283 d Schuldnerbegünstigung ,Verurteilte Ausländer,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 25. Abschnitt, §§ 284 bis 297 Strafbarer Eigennutz ",Verurteilte insgesamt,Männer,656,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 25. Abschnitt, §§ 284 bis 297 Strafbarer Eigennutz ",Verurteilte Deutsche,Männer,340,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 25. Abschnitt, §§ 284 bis 297 Strafbarer Eigennutz ",Verurteilte Ausländer,Männer,316,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 25. Abschnitt, §§ 284 bis 297 Strafbarer Eigennutz ",Verurteilte insgesamt,Frauen,47,2022,bund-2022.xlsx
